NU_SEQUENCIAL;SG_UF_PROVA;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_STATUS_REDACAO;NU_NOTA_REDACAO
4320698;RS;;;1;1;1;1;407.9;508.2;527.4;521.6;1;540
4104421;RS;;;0;1;1;0;;475.7;482.6;;1;640
2160003;BA;;;1;1;1;1;495.4;490.1;537.7;445.5;1;560
505242;BA;;;1;1;1;1;611.6;700.4;613.9;739.6;1;920
1576902;AM;2;1;1;1;1;1;480.6;451.4;473.7;588.1;1;600
1855316;BA;;;1;1;1;1;464.8;482.8;586.6;385.8;1;600
182131;MA;;;0;1;1;0;;577.5;534.6;;1;520
2464837;SP;2;1;1;1;1;1;449.1;516;515.3;553;1;520
3708928;MG;;;0;0;0;0;;;;;;
2902916;RJ;4;1;1;1;1;1;650.7;725.5;662.6;766.7;1;940
4251649;MS;;;0;0;0;0;;;;;;
2995515;PE;2;1;1;1;1;1;524.1;595.1;558.4;601.1;1;440
879377;MG;;;1;1;1;1;622.1;630.5;607.4;662.4;1;680
1057565;PR;4;1;1;1;1;1;421.4;520.6;500.6;448.5;1;880
3488868;MA;;;0;1;1;0;;461.1;462.8;;1;800
4158413;MG;;;1;1;1;1;546.3;597.7;589;652;1;800
2592837;SP;2;1;0;0;0;0;;;;;;
829662;BA;;;0;0;0;0;;;;;;
1816613;SP;2;1;1;1;1;1;540.5;541.4;538.3;562.9;1;640
4329835;RS;;;0;0;0;0;;;;;;
1815409;MA;;;1;1;1;1;599.5;606.2;596.3;631;1;840
2453402;SP;;;0;0;0;0;;;;;;
2931532;SP;2;1;0;0;0;0;;;;;;
3209257;PR;2;1;1;1;1;1;406.8;478.9;467.8;481.3;1;600
2751191;MG;;;0;0;0;0;;;;;;
1754974;MG;;;1;1;1;1;491.4;374.3;430.3;399.5;1;780
3271787;TO;;;1;1;1;1;359.5;480.5;465.8;612;1;800
2274707;AP;;;1;1;1;1;484.5;528.7;533.9;606.7;1;920
2982238;SP;2;1;1;1;1;1;442;432.2;455.7;403.5;1;620
482907;ES;;;1;1;1;1;457.3;456.2;549.8;674.4;1;840
1156290;SP;;;0;0;0;0;;;;;;
2714743;MA;;;1;1;1;1;401.3;507.4;496.7;479.6;1;640
3551461;SE;;;1;1;1;1;576.3;617.4;622.1;654.1;1;720
2652291;BA;;;1;1;1;1;430.8;419.3;507.4;419.2;1;320
1251390;SP;;;0;0;0;0;;;;;;
186777;RJ;2;1;1;1;1;1;602.8;616.4;574.9;695.2;1;940
3477801;PR;2;1;1;1;1;1;473.2;546.3;529.1;409.2;1;700
176451;ES;2;1;1;1;1;1;511.9;545.6;547.4;527.2;1;880
1297037;SP;2;1;0;0;0;0;;;;;;
3886004;SP;;;1;1;1;1;563.6;577.5;577.2;640.4;1;640
1732236;DF;;;1;1;1;1;534.2;434.8;499.1;418;1;560
2010346;RS;4;2;0;1;1;0;;518.1;458.3;;4;0
783181;BA;1;1;1;1;1;1;537.4;647.9;594.5;708.3;1;860
868606;MG;;;1;1;1;1;569.4;670.4;633.8;595.6;1;460
2005578;PR;;;0;0;0;0;;;;;;
650496;CE;;;0;1;1;0;;0;0;;1;580
458132;SP;2;1;1;1;1;1;465.4;539.6;518.5;501.3;1;660
3110365;SC;2;1;1;1;1;1;508.8;453.8;426.3;487.1;1;420
462802;PI;2;1;1;1;1;1;372.1;361.9;482.6;404.2;1;680
1315521;GO;2;1;1;1;1;1;476.5;561.1;566.7;630.7;1;760
3910250;SP;;;1;1;1;1;533.2;618.8;562.6;600.2;1;780
4187924;SC;;;0;0;0;0;;;;;;
3460917;AL;;;1;1;1;1;651.4;675.3;641.5;752.9;1;920
2337210;SC;;;1;1;1;1;546.8;498.7;565.3;662.3;1;520
1960622;MA;;;1;1;1;1;441.2;443.4;576.7;618.7;1;880
1193908;MA;2;1;1;1;1;1;492.5;438.4;468.1;446.5;1;540
1720401;DF;2;1;1;1;1;1;436.6;473.4;428.8;492.7;1;560
3212511;GO;2;1;0;1;1;0;;441.6;482.1;;8;0
7580;AL;;;1;1;1;1;428.2;539.1;542.4;494.7;1;700
2123339;GO;;;0;0;0;0;;;;;;
3930436;PA;;;1;1;1;1;497.5;557.2;580.6;444.8;1;460
3973366;BA;;;1;1;1;1;382.5;437.9;429.9;423.5;1;600
1800445;RS;2;1;1;1;1;1;457.4;423.8;536.2;535.3;1;700
2872785;TO;1;1;1;1;1;1;518.9;553.8;569.2;638.1;1;580
262113;SP;;;0;0;0;0;;;;;;
337429;SP;2;1;1;1;1;1;445.1;422.6;516.2;475.3;1;760
3033183;SP;2;1;0;0;0;0;;;;;;
2587246;RJ;;;1;1;1;1;627.4;640.6;587.1;730;1;680
2673751;MA;;;0;0;0;0;;;;;;
725383;GO;2;1;1;1;1;1;377.4;394.7;422.5;383;1;560
69864;RS;2;1;1;1;1;1;405.3;440.8;513.7;411;1;360
2774142;RR;1;1;0;0;0;0;;;;;;
3540989;PR;2;1;1;1;1;1;460.4;478.1;499.8;480;1;320
848756;SP;;;1;1;1;1;644.5;695.4;646.3;795;1;820
2980362;SP;;;1;1;1;1;407.6;527.9;530.2;479;1;640
1054504;PR;;;0;1;1;0;;536.3;524.9;;1;560
4035559;PE;;;1;1;1;1;411.9;457.8;403.3;375.7;1;720
2719946;PI;;;1;1;1;1;517.1;520.2;545.6;441.7;1;540
1824120;BA;;;0;0;0;0;;;;;;
2966795;PA;2;1;0;1;1;0;;394.5;363.5;;6;0
3193058;RR;4;1;1;1;1;1;566.9;625.9;574.8;692.9;1;860
443402;PA;2;1;0;0;0;0;;;;;;
4211585;PB;;;1;1;1;1;560.8;588.7;592.2;641.9;1;620
1159642;CE;;;1;1;1;1;548.6;553;554.4;551.8;1;660
736342;PB;;;1;1;1;1;373.5;440.3;522.4;535.9;1;600
3803774;BA;2;1;1;1;1;1;416.7;363.8;373.8;405.8;1;460
3739938;PR;2;1;0;0;0;0;;;;;;
2002942;CE;2;2;1;1;1;1;417.7;384.9;476.4;560.8;1;500
3146384;CE;;;0;0;0;0;;;;;;
3105141;RJ;;;0;0;0;0;;;;;;
3393296;PA;;;0;0;0;0;;;;;;
3720751;RS;;;0;0;0;0;;;;;;
3012359;PE;2;1;0;0;0;0;;;;;;
1035482;SP;2;1;1;1;1;1;565.7;586.5;603.8;669.9;1;800
2670214;PE;2;1;0;0;0;0;;;;;;
2219579;PB;;;1;1;1;1;407.3;408.4;490.5;435;1;420
2371714;PE;;;1;1;1;1;468.9;481.8;509.9;529.3;1;860
2007463;PA;4;1;1;1;1;1;422.5;557.5;532;600.3;1;880
932246;PA;;;0;0;0;0;;;;;;
4167991;GO;2;1;0;0;0;0;;;;;;
3688406;SP;;;1;1;1;1;505.9;654.9;578;471.7;1;680
495195;PE;;;0;0;0;0;;;;;;
2730788;AC;;;0;0;0;0;;;;;;
123277;SP;;;1;1;1;1;648.2;687.7;632;777.7;1;900
2092545;AM;2;1;1;1;1;1;440.2;374.7;393.9;456.4;1;360
1669840;PR;;;1;1;1;1;577;539.8;556;506.9;1;680
2020240;GO;4;1;0;1;1;0;;657.2;561.1;;1;780
3429545;BA;2;1;0;0;0;0;;;;;;
643826;SC;2;1;1;1;1;1;390;496.8;456.1;388.5;1;480
603463;SP;;;1;1;1;1;364.2;394;521.5;433.2;1;560
669908;PE;2;1;1;1;1;1;565.7;565.5;547.1;609.5;1;620
4227570;PB;2;1;0;0;0;0;;;;;;
413771;SP;2;1;0;0;0;0;;;;;;
2600257;PE;;;1;1;1;1;455.3;515.8;500.9;424.6;1;440
89147;PB;;;0;0;0;0;;;;;;
2881193;SC;;;1;1;1;1;594.1;511.9;551.3;658.8;1;780
1225328;PB;;;0;0;0;0;;;;;;
3138454;PR;;;1;1;1;1;657;708.4;703.1;769.9;1;900
2445253;DF;;;0;1;1;0;;523.6;534;;4;0
230545;CE;;;0;0;0;0;;;;;;
4200735;CE;2;1;1;1;1;1;376.5;537;498.4;502.7;1;640
234111;SP;;;1;1;1;1;612.1;706;631.3;733.9;1;760
565967;CE;2;1;1;1;1;1;495.7;466.4;450.6;472.9;1;460
3775404;SP;;;1;1;1;1;404;351.8;455.4;403.4;1;480
1991640;BA;2;1;0;0;0;0;;;;;;
2151991;PE;;;0;1;1;0;;366.8;379.3;;1;420
3044967;SP;2;2;1;1;1;1;595.4;534;556.9;615.8;1;400
2416761;CE;2;1;1;1;1;1;400.9;496.1;509.8;398.2;1;480
601038;SP;;;1;1;1;1;551.1;581.3;583.8;454.6;1;680
1402009;SP;2;1;1;1;1;1;458.1;541.2;574.3;499.8;1;560
2145193;SP;;;1;1;1;1;455.3;491.2;544.3;377.7;1;500
3188;AM;;;1;1;1;1;469.2;461.5;555.6;442.9;1;540
2324473;PA;;;1;1;1;1;442.3;382.7;538.4;392.3;1;640
3326944;RO;2;1;0;0;0;0;;;;;;
1772745;TO;;;1;1;1;1;573.5;573.5;557.1;725.4;1;920
2369229;SC;;;1;1;1;1;498.3;465.9;508.2;547.8;1;360
202503;MT;2;1;1;1;1;1;425.2;464.7;532.5;538.1;1;680
3871770;MG;;;1;1;1;1;582.4;593.9;567.9;494.9;1;540
3261339;SP;;;1;1;1;1;590.8;592.4;640.8;709.6;1;820
1747954;AL;;;1;1;1;1;413.2;487.7;503.7;689.2;1;760
1641674;MT;2;1;1;1;1;1;509.9;508.5;527.7;612.5;1;700
2442055;AL;;;1;1;1;1;426.2;423.5;451.1;576.2;1;480
426987;MA;;;0;0;0;0;;;;;;
1812852;PR;2;1;1;1;1;1;529.3;621.9;602.7;591.5;1;820
1005667;PR;;;1;1;1;1;437.4;452.3;463.1;466.3;1;480
4320563;RS;;;0;0;0;0;;;;;;
3351318;MG;;;1;1;1;1;561.4;517.5;509;540.4;1;600
3634072;SP;;;0;0;0;0;;;;;;
3634855;BA;;;1;1;1;1;467.9;509.8;545.4;424.6;1;580
953119;SE;;;0;1;1;0;;345.7;504.6;;4;0
974584;SP;;;1;1;1;1;437.4;630;658.3;432.2;1;560
4381;RJ;2;1;1;1;1;1;412.9;438.8;499.3;383.4;1;560
1263125;CE;2;1;1;1;1;1;532.6;568.1;545.9;471.4;1;780
3523774;RO;;;1;1;1;1;442.3;532.5;543.2;433.3;1;440
2527065;MA;;;1;1;1;1;448.3;505.1;470.1;423.5;1;860
2054738;BA;2;1;1;1;1;1;557.6;570.4;589.3;447.9;1;740
2987254;MA;2;2;0;0;0;0;;;;;;
1185212;RN;;;1;1;1;1;425.7;398.3;415.6;471;4;0
3618645;TO;;;0;0;0;0;;;;;;
1443489;RN;2;1;1;1;1;1;382.1;432.7;341.9;381.4;1;360
3796782;AL;;;0;0;0;0;;;;;;
960599;PI;;;1;1;1;1;537.8;502.7;561.1;428.2;1;920
3170772;SP;;;1;1;1;1;499.4;457.1;441.6;422.5;1;620
138739;CE;2;1;1;1;1;1;453.7;547.3;552;606.1;1;780
2427544;MG;;;1;1;1;1;438.2;456.1;480.3;475.4;1;520
385985;BA;;;1;1;1;1;452.5;541.2;527.6;549.3;1;660
49335;AP;2;1;1;1;1;1;577.9;501.1;504.8;522.4;1;540
1197507;PI;2;1;1;1;1;1;419.5;437.1;518.8;389.5;1;500
1117384;SP;;;1;1;1;1;486.7;508.3;520.1;416.9;1;660
2546526;SP;2;1;1;1;1;1;572.6;503.5;464.4;519.8;1;500
3693049;MG;;;0;0;0;0;;;;;;
1156860;SP;2;1;1;1;1;1;459.3;490.8;543.4;438.8;1;660
391068;MG;;;0;1;1;0;;479.9;505.4;;1;540
2947273;CE;2;1;0;0;0;0;;;;;;
4058973;AM;2;1;1;1;1;1;452.1;377.5;405.5;497.1;1;420
2201589;PB;2;1;1;1;1;1;412.3;519.8;515.7;409.5;1;680
1666591;CE;2;1;1;1;1;1;356.8;448.9;372;387.6;1;840
439548;RJ;;;1;1;1;1;547.6;637.7;602.9;653;1;920
1755669;RJ;;;1;1;1;1;545.2;557.5;596.2;686.9;1;720
3030094;RS;;;1;1;1;1;558.2;581.4;524.9;604.4;1;520
3943024;RO;;;0;0;0;0;;;;;;
3553525;SP;;;1;0;0;1;464.8;;;507.5;;
163541;BA;2;2;1;1;1;1;375.3;464.2;481.5;391.1;1;480
3137052;PR;4;1;0;0;0;0;;;;;;
2775467;DF;;;1;1;1;1;490.1;546.3;595.6;669.2;1;680
2872322;BA;;;0;0;0;0;;;;;;
2305313;SP;2;1;1;1;1;1;609.7;483.8;571.1;519.2;1;520
2881686;SP;;;1;1;1;1;565.4;537.9;561.7;639.5;1;760
1957072;RS;;;1;1;1;1;482.9;571.7;557.4;470.2;1;460
3826540;MG;2;1;0;0;0;0;;;;;;
1599505;MA;2;1;1;1;1;1;477.7;439.9;417.6;394.9;1;440
4122720;RS;;;1;1;1;1;465.7;324.5;435;456.2;1;400
970113;RN;;;0;0;0;0;;;;;;
3692328;BA;2;1;1;1;1;1;424.3;323.2;468.4;414.1;1;560
3691472;MG;;;0;0;0;0;;;;;;
3378166;MG;;;1;1;1;1;505.4;430.9;550.2;533.5;1;700
168377;RJ;4;1;1;1;1;1;443.4;479;470.2;429.8;1;540
1172273;SP;2;1;0;1;1;0;;388.3;478.3;;4;0
1147406;RN;;;0;0;0;0;;;;;;
2202364;BA;;;1;1;1;1;516.9;482.5;464.5;526;1;640
2232148;SP;2;1;1;1;1;1;616;690.5;599;680.2;1;620
1994380;BA;;;0;1;1;0;;514.1;446.6;;1;740
275861;GO;;;1;1;1;1;654.2;701.8;662.3;837.8;1;940
3972453;AP;;;1;1;1;1;473.4;502.9;451.2;389;1;440
1874129;BA;;;1;1;1;1;454.3;412.8;484;383.1;1;400
157712;SP;;;0;1;1;0;;516;461;;1;720
1208068;BA;;;1;1;1;1;440.1;509.6;444;446.2;1;880
3439452;PI;;;1;1;1;1;365.8;556;569;441.6;1;520
691908;SP;;;1;1;1;1;471.5;610.3;596.6;476.4;1;700
4166695;MG;2;1;0;0;0;0;;;;;;
1192790;MS;;;0;1;1;0;;584.4;541;;1;600
1230175;RS;;;0;0;0;0;;;;;;
861936;MA;2;1;1;1;1;1;438.9;472.2;494.1;532.8;1;580
3470559;BA;;;1;1;1;1;377;340.8;468.3;456.9;1;380
2968095;RN;;;1;1;1;1;436.3;496.3;481.7;381.4;1;580
3975447;SP;;;0;0;0;0;;;;;;
3430258;RJ;4;1;1;1;1;1;632.4;640.7;578.8;734.9;1;900
1765457;RS;;;1;1;1;1;583.7;670.4;603.9;784.4;1;800
617708;ES;2;1;0;1;1;0;;550.2;483.3;;1;360
3419666;SP;2;1;1;1;1;1;518.9;433.8;547.1;441.7;1;500
2873706;SP;;;0;0;0;0;;;;;;
1504222;RJ;;;1;1;1;1;452.5;481.7;476;515.2;1;740
1933823;GO;2;1;1;1;1;1;486;494;561.8;607;1;820
2048369;BA;;;1;1;1;1;535.1;501.4;414.3;395.3;1;440
2921254;SP;;;1;1;1;1;519.6;568.6;537.2;615.2;1;720
3044021;RN;;;1;1;1;1;426.8;524.6;525.7;396.1;1;420
3125820;RJ;;;1;1;1;1;454.6;385.3;488.4;584.3;1;620
3154113;RJ;;;1;1;1;1;550.3;505.1;429.5;477.8;1;820
1597183;RO;;;1;1;1;1;424.7;658.2;523.2;521.9;1;680
2773812;PA;;;0;0;0;0;;;;;;
2812062;RJ;2;1;1;1;1;1;610.1;593.2;564.2;521.3;1;800
1288298;RS;;;1;1;1;1;456.9;550;486.5;407.9;1;860
3304027;SP;;;0;0;0;0;;;;;;
2413709;CE;2;1;0;0;0;0;;;;;;
1507543;MG;2;1;0;0;0;0;;;;;;
2394357;RS;2;1;1;1;1;1;466;511.5;520.7;453.2;1;580
3151088;SP;;;1;1;1;1;588.7;558.4;571.9;701.9;1;940
1973404;AL;2;1;1;1;1;1;378.5;349.7;309.6;422.3;4;0
401;RJ;2;1;1;1;1;1;480.8;385.1;469.5;453.1;1;500
999806;AM;;;0;0;0;0;;;;;;
2012557;SP;;;1;1;1;1;579.6;612.1;594.5;605.3;1;460
1775697;SP;;;0;0;0;0;;;;;;
866126;AL;;;1;1;1;1;441.6;466.8;424.5;378.9;1;560
664879;SE;2;1;0;0;0;0;;;;;;
132683;MG;;;1;1;1;1;608.3;596.8;619.3;768.4;1;940
3924965;PR;;;1;1;1;1;542.7;516.1;537.3;535.3;1;600
493186;PB;;;1;1;1;1;501.1;517.3;562.2;604.1;1;740
3930481;AP;;;1;1;1;1;531;547.7;565.7;528.2;1;700
4055518;RS;;;0;0;0;0;;;;;;
515389;CE;2;1;1;1;1;1;391.8;433.8;476.6;502.8;1;600
771422;MG;2;1;1;1;1;1;366.8;463.8;554.8;501.3;1;700
1576352;RN;;;1;1;1;1;421.1;314.3;369.8;482.2;1;280
2794389;AM;1;1;0;0;0;0;;;;;;
3005717;TO;2;1;1;1;1;1;464.4;369.4;372.5;526.7;1;680
798532;MA;;;1;1;1;1;498.2;341.4;526.8;617.5;1;580
3779386;MG;;;1;1;1;1;543.7;536.2;573.4;712.5;1;680
454686;PE;;;1;1;1;1;605.6;606.9;609.9;549.7;1;760
3562147;AC;;;0;0;0;0;;;;;;
4094393;MG;;;0;0;0;0;;;;;;
3078981;GO;;;1;1;1;1;623.8;558;483;684.1;1;860
1153425;RN;;;1;1;1;1;542.2;556.2;515;589.9;1;760
3683960;RS;;;1;1;1;1;481.3;487.3;474.1;509;1;880
3964877;SC;4;1;0;0;0;0;;;;;;
2780249;SC;;;0;0;0;0;;;;;;
2892108;GO;;;0;0;0;0;;;;;;
1988611;PB;;;1;1;1;1;621.6;598.2;573.7;722.9;1;880
3356225;AM;2;1;0;0;0;0;;;;;;
3345405;SP;4;1;1;1;1;1;611.1;577.4;582.2;679.4;1;760
2734798;MA;2;2;1;1;1;1;449;485.5;518.2;552.8;1;800
2764683;MG;;;1;1;1;1;453;475.9;515.9;463.6;1;540
2131889;CE;;;0;0;0;0;;;;;;
1748851;SP;;;1;1;1;1;530.2;651.8;572.6;557.9;1;720
2630744;SP;;;0;0;0;0;;;;;;
1740749;AL;;;1;1;1;1;392.8;517.5;489.4;441.4;1;480
126621;MG;2;1;1;1;1;1;436.7;443.4;474.8;410.9;1;740
3769401;PR;;;1;1;1;1;562.1;537.3;565.1;660.9;1;700
3303897;SP;;;1;1;1;1;562.2;613.4;595;413.2;1;720
45645;MG;;;0;0;0;0;;;;;;
4057646;TO;;;0;0;0;0;;;;;;
2830641;TO;;;1;1;1;1;426.8;533.8;565.8;526.4;4;0
2429337;PI;;;1;1;1;1;507.2;479.2;490.5;494.5;1;580
2499130;RJ;;;1;1;1;1;624.8;585.2;594.9;622.8;1;760
1406084;CE;;;0;0;0;0;;;;;;
3150061;PA;;;0;0;0;0;;;;;;
3160133;DF;;;0;0;0;0;;;;;;
858800;SP;;;1;1;1;1;409.3;509.9;517.4;599.6;1;780
3983873;AM;;;1;1;1;1;506;537.9;498.1;376.9;1;600
887570;PE;;;1;1;1;1;485.1;555.1;533.6;501.2;1;420
2128892;MA;2;1;1;1;1;1;476.8;421;432.5;395;4;0
2224526;PI;2;1;0;1;1;0;;625.6;526.6;;1;520
255427;RO;;;1;1;1;1;439;389.6;553.3;444.3;1;460
424653;BA;;;1;1;1;1;396.8;401.1;497.5;395.7;1;400
3721070;RS;2;1;0;1;1;0;;534.5;531.9;;4;0
988984;MT;;;1;1;1;1;492.8;380.9;428.8;431.4;3;0
1986592;PA;;;0;0;0;0;;;;;;
3203519;SP;2;1;0;0;0;0;;;;;;
1679153;BA;;;1;1;1;1;446.8;440.9;474.9;397.7;1;700
2900506;SP;;;1;1;1;1;436.7;352.7;350.8;633.4;1;740
136839;BA;;;1;1;1;1;407.2;440.5;535.4;542.9;1;540
2749735;MT;;;1;1;1;1;436.6;380.5;449.5;514.7;4;0
4078579;RS;;;1;1;1;1;466.4;456.4;468.8;462.6;1;920
1274015;BA;1;1;1;1;1;1;536.7;604.8;589.6;663.9;1;840
1536796;BA;2;1;1;1;1;1;373.9;307.8;409.9;521;1;420
2981637;AM;2;1;1;1;1;1;423.9;489.8;505.3;525.9;1;500
286061;BA;;;0;0;0;0;;;;;;
3068096;CE;;;1;1;1;1;513.9;621.1;570.9;700;1;680
3257474;AM;2;1;1;1;1;1;445.9;445.5;465.6;416.3;1;460
2459201;MG;;;0;0;0;0;;;;;;
737182;MG;2;1;1;1;1;1;390.4;521.2;499;457.7;1;640
268574;MA;;;0;1;1;0;;415;482.2;;1;520
2240633;PE;1;1;1;1;1;1;558;565.9;518.9;646.3;1;560
90161;PR;;;1;1;1;1;606.7;585.4;528.7;572.6;1;880
3404816;DF;;;0;0;0;0;;;;;;
1960958;PA;;;0;0;0;0;;;;;;
154268;MA;;;1;1;1;1;370.9;408.1;463.1;412.8;1;440
1842295;PI;;;1;1;1;1;488.1;540.1;544.2;603.9;1;840
1645511;DF;;;0;0;0;0;;;;;;
1715712;PA;2;1;1;1;1;1;541.9;587.2;579.2;640.5;1;840
3893411;PB;;;1;1;1;1;426.1;483.3;512.6;433.8;1;660
2061614;CE;;;1;1;1;1;486.9;515.9;454.5;553.3;1;560
4258653;SP;;;1;1;1;1;580;608.3;645.8;718.2;1;760
3110206;MG;;;1;1;1;1;350.9;435;442.6;398.6;1;500
3909847;RJ;;;0;0;0;0;;;;;;
4051228;RJ;;;0;0;0;0;;;;;;
1819699;SP;;;1;1;1;1;539.1;547;597.9;574;1;760
2953804;AM;2;1;1;1;1;1;404.8;426.7;522;412.2;1;400
4197653;DF;;;1;1;1;1;446.4;438.2;574.5;563.4;1;500
998994;BA;;;1;1;1;1;416.2;530.7;525.3;454.3;1;640
2784271;MG;;;1;1;1;1;414.1;553.3;575;482.6;1;520
1713677;SC;2;1;0;0;0;0;;;;;;
3663074;SP;;;1;1;1;1;484.9;580.1;555.1;486.2;1;800
2143345;BA;;;0;0;0;0;;;;;;
2297116;PI;;;1;1;1;1;535.8;547.9;527.3;493.4;1;340
1107595;AM;;;0;0;0;0;;;;;;
1373337;MA;;;1;1;1;1;432.8;573.8;549.4;387.1;1;540
320038;SP;2;1;1;1;1;1;419;483.4;519.8;423.8;1;600
197475;PA;2;1;1;1;1;1;382.7;426.3;405.4;407.5;1;380
1955057;MA;;;1;1;1;1;436.5;424;511.4;505.4;1;600
3536027;PA;;;0;0;0;0;;;;;;
4288793;RS;2;1;0;0;0;0;;;;;;
1975887;PE;;;1;1;1;1;607.4;668.9;639.9;779.9;1;880
1043574;SP;2;1;0;0;0;0;;;;;;
3726405;BA;;;0;1;1;0;;357.3;342;;4;0
3425690;SC;;;0;1;1;0;;508.9;580.8;;1;580
3977982;MT;;;0;0;0;0;;;;;;
1798005;SC;;;1;1;1;1;594.9;584.3;598.8;599.8;1;800
2559834;PR;4;1;1;1;1;1;664.2;732.3;644;858.9;1;960
1971766;SP;2;1;1;1;1;1;528.8;523.6;572.6;597.6;1;660
3467834;RN;;;1;1;1;1;381.2;506;534.3;444.3;1;760
4060781;PR;;;0;1;1;0;;549.7;571;;1;660
387283;PE;;;0;0;0;0;;;;;;
1894761;MA;;;1;1;1;1;417.8;469.4;506.9;440.4;1;900
1032167;AL;2;1;1;1;1;1;404;357.4;407.8;374.6;3;0
1065202;RN;;;1;1;1;1;644.8;644.2;589.2;715;1;720
1366449;PE;;;0;0;0;0;;;;;;
355779;AL;;;1;1;1;1;492.5;455.2;520.5;400.1;1;600
730495;SP;3;1;1;1;1;1;412.1;507.6;511.3;432.5;1;700
622580;BA;;;1;1;1;1;428.5;502.8;485.8;504.3;1;780
2667578;BA;;;1;1;1;1;553.8;431.9;525.4;595.8;1;760
537284;CE;2;1;0;0;0;0;;;;;;
705982;SP;2;1;0;0;0;0;;;;;;
432274;MA;2;1;0;0;0;0;;;;;;
2121428;SP;1;1;1;1;1;1;532.8;464.6;420.6;505.3;1;680
3871195;MG;2;1;0;0;0;0;;;;;;
1414311;GO;2;1;0;1;1;0;;396.7;492.6;;1;420
799903;GO;2;1;1;1;1;1;388.9;452.4;527.6;586.1;1;820
2350342;BA;;;1;1;1;1;424.4;449.6;443.7;394.7;1;480
1324026;PA;2;1;0;1;1;0;;486.8;484.2;;1;660
3742629;DF;4;1;1;1;1;1;670.4;619.3;594.8;727.7;1;920
669855;PB;;;1;1;1;1;483.9;463.2;484.2;392.2;1;800
3734017;AL;;;1;1;1;1;526.6;461.9;494.6;378.1;1;800
3569565;SP;;;1;1;1;1;563.4;519.7;603.6;739.4;1;660
1999681;MA;;;1;1;1;1;420.8;392.2;364.9;399.6;1;360
4290511;PE;;;1;1;1;1;514.2;442.5;524.3;406.3;1;600
184493;RS;4;1;0;0;0;0;;;;;;
2779593;RJ;;;1;1;1;1;453.2;518.3;514.2;401.4;1;620
1177492;GO;2;1;1;1;1;1;440.4;353.6;358.8;445.6;1;320
3455590;MG;;;1;1;1;1;399.2;417.6;508.6;434.8;1;640
2065358;SE;;;0;1;1;0;;427.8;467.7;;1;540
4043441;SP;;;0;0;0;0;;;;;;
1634668;SC;2;1;0;1;1;0;;495.7;518.2;;1;640
3615099;SP;2;1;1;1;1;1;421.7;394.2;468.7;468;1;620
2994180;MS;;;1;1;1;1;503.7;439.7;464.9;401.1;1;500
3523716;RS;2;1;1;1;1;1;424.9;459.1;488.1;424.8;1;540
817733;SE;;;0;1;1;0;;386.7;431.2;;4;0
271297;MT;2;1;1;1;1;1;374.2;405.6;503.4;441.5;1;620
1992903;MA;;;0;0;0;0;;;;;;
2289847;RJ;2;1;1;1;1;1;505.5;519.4;547.7;476.3;1;760
1653691;SE;2;1;1;1;1;1;397.6;498.3;510.1;434.9;1;820
2936251;PE;;;1;1;1;1;416.6;417.7;472.4;417.6;1;640
3166104;BA;;;0;0;0;0;;;;;;
3621790;RS;2;1;0;0;0;0;;;;;;
2795363;ES;;;1;1;1;1;419.7;438.6;483.4;386.6;1;580
954759;BA;;;1;1;1;1;571.8;605.4;569.5;608.2;1;840
3328077;DF;;;1;1;1;1;586.9;606.6;619.1;671;1;760
1615770;RJ;;;0;0;0;0;;;;;;
3941168;RS;;;1;1;1;1;401.8;470.3;487.9;440.4;1;640
1633453;MG;;;1;1;1;1;504.7;553.6;550.4;633.5;1;880
2954411;GO;2;1;1;1;1;1;390.4;447.5;462;420.1;1;680
3830306;DF;;;0;0;0;0;;;;;;
2925813;SP;;;1;1;1;1;403.7;562.5;508.6;480;1;580
2172743;MA;;;0;0;0;0;;;;;;
1431758;RS;2;1;0;0;0;0;;;;;;
577448;CE;2;1;0;0;0;0;;;;;;
666697;RN;;;0;0;0;0;;;;;;
3203710;MG;;;1;1;1;1;458.6;477;485.8;544.2;1;620
2277157;SP;;;1;1;1;1;410.8;465.2;485.4;483.8;1;420
851038;SP;2;1;1;1;1;1;422.4;445.3;448.4;392.7;3;0
2219127;PR;2;1;1;1;1;1;529.6;538.9;546.7;655.6;1;820
1059252;GO;2;1;0;0;0;0;;;;;;
3004626;PE;2;1;0;0;0;0;;;;;;
3904175;GO;;;0;0;0;0;;;;;;
3256306;BA;;;1;1;1;1;510.3;524.7;476.2;589.6;1;580
1946262;MA;2;1;0;0;0;0;;;;;;
1277342;BA;2;1;1;1;1;1;377.5;443.3;396.2;413.3;1;480
1454390;SP;;;0;0;0;0;;;;;;
3555590;SP;;;0;1;1;0;;560.3;489.4;;1;580
1654222;PA;;;0;1;1;0;;512.6;516.6;;1;600
1343152;AL;;;0;0;0;0;;;;;;
3372201;MG;;;0;1;1;0;;365.4;518.2;;4;0
1212435;PE;2;1;1;1;1;1;487.6;516;577.1;446.8;1;680
1119878;RJ;2;1;1;1;1;1;388.3;463.5;489.3;421.8;1;740
